artifactId,artifactType,fieldPath,unicodeCharacterCount,utf8ByteCount,utf8Sha256
u02-s012-v003,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s012-v003,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s012-v003,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s012-v003,question,text,13,23,3a06772517799d4076ec911fd34cfbb0d5b1f17bbe5c9dc4fe627c9f8ebc50bc
u02-s012-v003,question,choices[0],3,3,3fb6418f5c1704b1d076c8fa6ccb8294df7ecdb091a0429ab77a934cb301a628
u02-s012-v003,question,choices[1],3,3,e86574df7434a3b185fb0ee23d093e6815e565798898627fd4842d3fd36d0b26
u02-s012-v003,question,choices[2],4,4,088ae5cc7815cf98be130c0421b8ba0cb92125b5a50045e0aff058e5e04bfe94
u02-s012-v003,question,choices[3],3,3,0b9db2ecfb8de65fb248232d099982a827055c98d6372e9b4e1fa81d98dc1cc2
u02-s012-v003,question,explanation,49,93,f8fee3df8b8b14b9b275f8e69eff434dbd9d0198818ae1a97887773cc007ef70
u02-s012-v003,question,steps[0],7,13,e802895cf60a1376b970eaf3f393441ccc4349405170c67b2fe5cc9d0502d741
u02-s012-v003,question,steps[1],20,22,a019fb9c2a484cbc40eeb1630fe91a90a883e767af1d225b0acc47e5d32b806e
u02-s012-v003,question,optionAnalysis[0].choice,3,3,3fb6418f5c1704b1d076c8fa6ccb8294df7ecdb091a0429ab77a934cb301a628
u02-s012-v003,question,optionAnalysis[0].reason,7,17,62f8842487f4cf85233ff63a4b67971dc5ae5c1f1093e79398a731fd32dbb5e7
u02-s012-v003,question,optionAnalysis[1].choice,3,3,e86574df7434a3b185fb0ee23d093e6815e565798898627fd4842d3fd36d0b26
u02-s012-v003,question,optionAnalysis[1].reason,6,18,a2f4bcbb99827a97029ab37b770065c7b7a52e7a7221ea1dd6566250d2e2c19f
u02-s012-v003,question,optionAnalysis[2].choice,4,4,088ae5cc7815cf98be130c0421b8ba0cb92125b5a50045e0aff058e5e04bfe94
u02-s012-v003,question,optionAnalysis[2].reason,7,13,343d410331275e7cdaf1f6306d0437a422066108f60868454aa2daf0cb12dfcb
u02-s012-v003,question,optionAnalysis[3].choice,3,3,0b9db2ecfb8de65fb248232d099982a827055c98d6372e9b4e1fa81d98dc1cc2
u02-s012-v003,question,optionAnalysis[3].reason,8,24,4567db3538964cfe5cead268e6322b162404d1f239071f4a2f93d97eabcef207
u02-s012-v003,question,commonMistake,16,48,604b6b5a555d130b8869fb5cd19845419bdbb1406a935d4d486273b13c5df19c
u02-s012-v003,question,concept,11,33,617cd2453a48f391503dc84b59f4e9b84fbed672bf822fda65ca43a07f7268b9
u02-s012-v003,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s012-v003,question,tags[1],7,21,8ca813d66d311e6d54932e4be02f5f194cda3049eef0102c60063b9e1791cab8
u02-s012-v003,question,tags[2],5,5,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2
u02-s012-v003,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s012-v003,question,prerequisiteSkillIds[0],21,21,b97edefce07bf8907bdb22975ca63120b07231b12a448d21443236b4df7862f1
u02-s012-v003,question,authoringIntent,10,30,0149f9be4156e2cdb9e114f8f34bc42fa46db5f039bfce4096200b349b0bc2de
u02-s012-v003,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s012-v003,question,contentSha256,64,64,045cd7b0ed4e333e733c7912a723e3583dca089e574454ede1ea5cb2d063a127
u02-s012-v003,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s012-v004,question,questionId,13,13,b58be1223a33b91fcb8802fda84df6f6e48fef164f71b1cf68052253900601fb
u02-s012-v004,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s012-v004,question,topicId,16,16,66e703817676a7ab7aa5a3dd6de79c75ae4590ebd2b1cf827c0f3445df800ee6
u02-s012-v004,question,skillId,31,31,fb5a8839ea0502fb3bba0d84228e947652ca7b95fc68afd5710256ddd2bf76c0
u02-s012-v004,question,difficulty,8,8,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a
u02-s012-v004,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s012-v004,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s012-v004,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s012-v004,question,text,13,23,95447b447dbdd96554660e256c727c3f864acead2646e9cbba8efe0fd6c57bc0
u02-s012-v004,question,choices[0],3,3,e8692ca200b54ddada768e71960a0511416137a374776dcfd1aa8305d0a96fa3
u02-s012-v004,question,choices[1],4,4,ec7aeb85af88a4eb0bcb0ea277b503c0481ad31565753ae7049dfe10ce3a9542
u02-s012-v004,question,choices[2],4,4,844f5767a56764778291ffe2dce3664e3c626df6f566633818c065f01b7d0067
u02-s012-v004,question,choices[3],4,4,a97e26cbadb12427859091fbf484af356319d1ece9fde15251ae05890c2fe5bd
u02-s012-v004,question,explanation,43,81,15fb3ba5d4e8cdbd23468daa716efff3e67711f932709cdebf166c452d531e1e
u02-s012-v004,question,steps[0],5,5,62fc43c4ffe7279b2a5cac2d33a45b4b1e5601dd2fe803d50d11975fac770d83
u02-s012-v004,question,steps[1],16,18,cb89ae289985a12bb9d9a476902ff41fd8d88a38d11d5ad65418f62fc51930a8
u02-s012-v004,question,optionAnalysis[0].choice,3,3,e8692ca200b54ddada768e71960a0511416137a374776dcfd1aa8305d0a96fa3
u02-s012-v004,question,optionAnalysis[0].reason,5,15,fcccf38a41dd84b9b507f6ee524a1284240e71aabf4cd435bab3d86d58e36547
u02-s012-v004,question,optionAnalysis[1].choice,4,4,ec7aeb85af88a4eb0bcb0ea277b503c0481ad31565753ae7049dfe10ce3a9542
u02-s012-v004,question,optionAnalysis[1].reason,7,21,288377aec06d7b3cc48d176ed9fb209f2ac4adc4e256640a26d5c87d05769db8
u02-s012-v004,question,optionAnalysis[2].choice,4,4,844f5767a56764778291ffe2dce3664e3c626df6f566633818c065f01b7d0067
u02-s012-v004,question,optionAnalysis[2].reason,5,15,cfaa0db9c90c41c913f15c2b582b479fac62a5d9b75d98d0b5b98c6ccc95ce3e
u02-s012-v004,question,optionAnalysis[3].choice,4,4,a97e26cbadb12427859091fbf484af356319d1ece9fde15251ae05890c2fe5bd
u02-s012-v004,question,optionAnalysis[3].reason,7,13,4ee7bacc872fad759ac2bd7cfa016bf737c79d99cb345f1215182e776f48f8f0
u02-s012-v004,question,commonMistake,12,34,aae9795202bc4e8350e1419e8e4be2de8bd2c09df961b9f6396fa3be73a441c0
u02-s012-v004,question,concept,13,39,456a298afec24f564120a4dbe7382bf0aa95a09f3151c325bea437977403c5b1
u02-s012-v004,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s012-v004,question,tags[1],7,21,8ca813d66d311e6d54932e4be02f5f194cda3049eef0102c60063b9e1791cab8
u02-s012-v004,question,tags[2],8,8,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a
u02-s012-v004,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s012-v004,question,prerequisiteSkillIds[0],21,21,b97edefce07bf8907bdb22975ca63120b07231b12a448d21443236b4df7862f1
u02-s012-v004,question,authoringIntent,10,30,433df8f778052e4dd9e5cc47bbb697192791564a700c7d7b6c67f10318641c85
u02-s012-v004,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s012-v004,question,contentSha256,64,64,3af48d675130f5c37e182b4eda7eaf85e266a947f8f1721f7a3223b660a0519c
u02-s012-v004,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s012-v005,question,questionId,13,13,7c10e81a54b9b055bfc5e15c6474d1474d61f64c708ef4d99ecbbc5aef806e9e
u02-s012-v005,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s012-v005,question,topicId,16,16,66e703817676a7ab7aa5a3dd6de79c75ae4590ebd2b1cf827c0f3445df800ee6
u02-s012-v005,question,skillId,31,31,fb5a8839ea0502fb3bba0d84228e947652ca7b95fc68afd5710256ddd2bf76c0
u02-s012-v005,question,difficulty,8,8,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a
u02-s012-v005,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s012-v005,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s012-v005,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s012-v005,question,text,21,31,aa32b6606f427d1dbcb5649b539d0c1459978a997e8b833e78dc673529b85e05
u02-s012-v005,question,choices[0],3,3,484aa6ccd17c9fe96eb955b9b56ed0c883b275301479deec1b817afe2abdaf72
u02-s012-v005,question,choices[1],3,3,6527243b137e313aee168954360944e5a3bdd5e700e74a5b1ac6a44bd24dd652
u02-s012-v005,question,choices[2],3,3,e8692ca200b54ddada768e71960a0511416137a374776dcfd1aa8305d0a96fa3
u02-s012-v005,question,choices[3],3,3,1265c5694e904ac7a10d0eebd43894950b49cfda19a3dbacdc4db7c0a49f6f12
u02-s012-v005,question,explanation,53,95,6b9f3555e996e1420482c575ca0135544e1a830e9052e3eaf35e712f5ad00eae
u02-s012-v005,question,steps[0],13,17,7e9bf62b4a07a9278e9cbf380d0a85255b2583812111f538bb660407f936c7df
u02-s012-v005,question,steps[1],19,21,8f58d878e3308c14c7534c99a24490626c72a259f61cac3bab9c0cd298766d85
u02-s012-v005,question,optionAnalysis[0].choice,3,3,484aa6ccd17c9fe96eb955b9b56ed0c883b275301479deec1b817afe2abdaf72
u02-s012-v005,question,optionAnalysis[0].reason,6,12,08e1cdebe2a34386b63beb22f2e523cedf373a60ad7de1b8510d05b3397b4411
u02-s012-v005,question,optionAnalysis[1].choice,3,3,6527243b137e313aee168954360944e5a3bdd5e700e74a5b1ac6a44bd24dd652
u02-s012-v005,question,optionAnalysis[1].reason,5,15,f1a241f50fd69e3dac1611cce3f5f6026c6ca39ecf681d7b64209e20fa0ffac1
u02-s012-v005,question,optionAnalysis[2].choice,3,3,e8692ca200b54ddada768e71960a0511416137a374776dcfd1aa8305d0a96fa3
u02-s012-v005,question,optionAnalysis[2].reason,7,21,6b91553275d49af05a6adfd51765db311d98e824df5d351d0c140bf8b4c02c56
u02-s012-v005,question,optionAnalysis[3].choice,3,3,1265c5694e904ac7a10d0eebd43894950b49cfda19a3dbacdc4db7c0a49f6f12
u02-s012-v005,question,optionAnalysis[3].reason,9,15,7ad6b5529def5f0ffbc7dbcecc2b74d5f39dc3360ded606baabbed75c9df64ec
u02-s012-v005,question,commonMistake,14,42,d2c821971d30cb07da1b135984f4fdd5028d6136be40e0859d93ed05d63b8f37
u02-s012-v005,question,concept,16,48,e04db1b84e836eb4645fba510c3378d45e6bf4b850540bcbddb33011593c00a2
u02-s012-v005,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s012-v005,question,tags[1],7,21,8ca813d66d311e6d54932e4be02f5f194cda3049eef0102c60063b9e1791cab8
u02-s012-v005,question,tags[2],8,8,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a
u02-s012-v005,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s012-v005,question,prerequisiteSkillIds[0],21,21,b97edefce07bf8907bdb22975ca63120b07231b12a448d21443236b4df7862f1
u02-s012-v005,question,authoringIntent,8,24,fca25199708dd229230b552d32d5ea8c72c57afa97edbe9409479eaa7a00ca2b
u02-s012-v005,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s012-v005,question,contentSha256,64,64,7288f2415541e58d2d0aa1cdd0d8124bbd551f359a06aaeb8caa3705234691db
u02-s012-v005,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s012-v006,question,questionId,13,13,b7182a9aa96b5855e45b1be63adc37e875ac03f0db841c921ccf767308aac953
u02-s012-v006,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s012-v006,question,topicId,16,16,66e703817676a7ab7aa5a3dd6de79c75ae4590ebd2b1cf827c0f3445df800ee6
u02-s012-v006,question,skillId,31,31,fb5a8839ea0502fb3bba0d84228e947652ca7b95fc68afd5710256ddd2bf76c0
u02-s012-v006,question,difficulty,8,8,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a
u02-s012-v006,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s012-v006,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s012-v006,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s012-v006,question,text,19,29,9c51121089bd238182fa0d29f2c1ec530c893ddfade2c193f782a944fbee7688
u02-s012-v006,question,choices[0],3,3,a524479da1a7b96f24eecaa8da1cf07eb7fb144cdca7625825bffb3bdefd0c37
u02-s012-v006,question,choices[1],3,3,23d7d6b21a48120eb366a43016d8e0e36d8ec0c9e5c7b88731c95914006c3e26
u02-s012-v006,question,choices[2],3,3,fc5755dd88ccc67dae22b275accd73534cff79d13189ef7c90da6db72f075178
u02-s012-v006,question,choices[3],1,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
u02-s012-v006,question,explanation,43,84,b630a4901fbf75463172c8b61483c70d143564a4ff0fb81404b1435ecbb9aaf3
u02-s012-v006,question,steps[0],11,15,5d75147f4ffecc8bde55169cdf0d7f6895e61df0c35296afe18dc1560457225f
u02-s012-v006,question,steps[1],11,12,30b0c5ce38855732001f6a6f57f0e54410c7eac42fe514737ba74c327cf84860
u02-s012-v006,question,optionAnalysis[0].choice,3,3,a524479da1a7b96f24eecaa8da1cf07eb7fb144cdca7625825bffb3bdefd0c37
u02-s012-v006,question,optionAnalysis[0].reason,5,15,29a93e4f2b9c63dda7b570de52a29ebbf8c9c3b089f2a735a1ba88a57d854859
u02-s012-v006,question,optionAnalysis[1].choice,3,3,23d7d6b21a48120eb366a43016d8e0e36d8ec0c9e5c7b88731c95914006c3e26
u02-s012-v006,question,optionAnalysis[1].reason,6,12,40c21bd4b3e9355194729611af959247752401d7de86bad4b937de034ebbeee2
u02-s012-v006,question,optionAnalysis[2].choice,3,3,fc5755dd88ccc67dae22b275accd73534cff79d13189ef7c90da6db72f075178
u02-s012-v006,question,optionAnalysis[2].reason,5,15,cb46b4b7b00df6fd4235fafecc3fcffeb55e1e3516d7d60f8c4f1eca07255ebe
u02-s012-v006,question,optionAnalysis[3].choice,1,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
u02-s012-v006,question,optionAnalysis[3].reason,12,34,600c4d5e0672d52132f6c4d937e4555335c3fbbca63cb6c504929fa2e6f58e06
u02-s012-v006,question,commonMistake,11,33,931cee4141865469790897e4c933e058c75e59f94abd8a190ea80c2052da098c
u02-s012-v006,question,concept,12,36,e4aaf45e20752a550af6719137612da596db3b56fb33404b02cc1f5486912125
u02-s012-v006,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s012-v006,question,tags[1],7,21,8ca813d66d311e6d54932e4be02f5f194cda3049eef0102c60063b9e1791cab8
u02-s012-v006,question,tags[2],8,8,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a
u02-s012-v006,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s012-v006,question,prerequisiteSkillIds[0],21,21,b97edefce07bf8907bdb22975ca63120b07231b12a448d21443236b4df7862f1
u02-s012-v006,question,authoringIntent,10,30,3e7252fbd8ed687035c5257c7f3c7e99be62ff192901cff8496941e04185bbcc
u02-s012-v006,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s012-v006,question,contentSha256,64,64,87be810fbfb583fc0bfcacc10f0da5628510de6f00bc70ee235bee8cd30dfd93
u02-s012-v006,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s012-v007,question,questionId,13,13,f16860909030f833280590e5532ac7071623ca12b8e7eac8c8faa864d780ad6d
u02-s012-v007,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s012-v007,question,topicId,16,16,66e703817676a7ab7aa5a3dd6de79c75ae4590ebd2b1cf827c0f3445df800ee6
u02-s012-v007,question,skillId,31,31,fb5a8839ea0502fb3bba0d84228e947652ca7b95fc68afd5710256ddd2bf76c0
u02-s012-v007,question,difficulty,8,8,d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb
u02-s012-v007,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s012-v007,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s012-v007,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s012-v007,question,text,25,36,7f0aec630aec7ad00a65acfb0b02158f206cf2698e17f05a179e380cdf70c708
u02-s012-v007,question,choices[0],3,3,0b9db2ecfb8de65fb248232d099982a827055c98d6372e9b4e1fa81d98dc1cc2
u02-s012-v007,question,choices[1],3,3,6523f09afbc5ba27530a3abe3ff0f5db40b2b859346f4425d64edd6d596c6eb5
u02-s012-v007,question,choices[2],3,3,1265c5694e904ac7a10d0eebd43894950b49cfda19a3dbacdc4db7c0a49f6f12
u02-s012-v007,question,choices[3],3,3,7af8536c5a4c2206aea984bc1eff8081ee843156d0f70e25818fda435efbc5c2
u02-s012-v007,question,explanation,53,96,9c8a5cae267c6b2c3e07eafe275dcbf9a65afa5617eef91adab742b019c15dce
u02-s012-v007,question,steps[0],13,18,1d9f80938d3521208816f4003af2dd742a7dbf2befcbd8bbfc110a56c126a860
u02-s012-v007,question,steps[1],19,21,20284ec255c084676dfce5ab566715c652fa621af908f32866f1b850089de820
u02-s012-v007,question,optionAnalysis[0].choice,3,3,0b9db2ecfb8de65fb248232d099982a827055c98d6372e9b4e1fa81d98dc1cc2
u02-s012-v007,question,optionAnalysis[0].reason,5,15,7488bc4a5e594a116f8775769cfd22c63c110e38802ad4a845bc102e59382711
u02-s012-v007,question,optionAnalysis[1].choice,3,3,6523f09afbc5ba27530a3abe3ff0f5db40b2b859346f4425d64edd6d596c6eb5
u02-s012-v007,question,optionAnalysis[1].reason,7,21,6b91553275d49af05a6adfd51765db311d98e824df5d351d0c140bf8b4c02c56
u02-s012-v007,question,optionAnalysis[2].choice,3,3,1265c5694e904ac7a10d0eebd43894950b49cfda19a3dbacdc4db7c0a49f6f12
u02-s012-v007,question,optionAnalysis[2].reason,6,12,78d91848852a6746810339d134c7bc1c30eaa98c71d07fe53b86ab9ee2bede03
u02-s012-v007,question,optionAnalysis[3].choice,3,3,7af8536c5a4c2206aea984bc1eff8081ee843156d0f70e25818fda435efbc5c2
u02-s012-v007,question,optionAnalysis[3].reason,6,18,a77974c052491dac0bc5d8944b35b6e7cc5d3f3a61a6dd37ec2bc315361cf1e0
u02-s012-v007,question,commonMistake,11,33,6581af2ff51873b511d9a32de97e3952bee3b892275df800dd1d38bdf8d8c69a
u02-s012-v007,question,concept,13,39,dfd57544dde574d92b1f23c67a811b11bbf766cdd401bbcd8956d09266dea608
u02-s012-v007,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s012-v007,question,tags[1],7,21,8ca813d66d311e6d54932e4be02f5f194cda3049eef0102c60063b9e1791cab8
u02-s012-v007,question,tags[2],8,8,d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb
u02-s012-v007,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s012-v007,question,prerequisiteSkillIds[0],21,21,b97edefce07bf8907bdb22975ca63120b07231b12a448d21443236b4df7862f1
u02-s012-v007,question,authoringIntent,6,18,287737a4718a5a7bddb0d17be70e33a4ef1f8aa8b8386d45138550610dd19e4a
u02-s012-v007,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s012-v007,question,contentSha256,64,64,793d7deec29232af67c8de69607d956a5a463bb21ddf5c3f65f27ca70f6a9a9f
u02-s012-v007,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s012-v008,question,questionId,13,13,e94d135f1839e694f355995bfa7c54f9c623d8bae040d3eb40865ef40561765d
u02-s012-v008,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s012-v008,question,topicId,16,16,66e703817676a7ab7aa5a3dd6de79c75ae4590ebd2b1cf827c0f3445df800ee6
u02-s012-v008,question,skillId,31,31,fb5a8839ea0502fb3bba0d84228e947652ca7b95fc68afd5710256ddd2bf76c0
u02-s012-v008,question,difficulty,8,8,d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb
u02-s012-v008,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s012-v008,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s012-v008,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s012-v008,question,text,25,35,8e0f3ce71f768f786efd23323353da3a859851c4053dbeaa847c6c66cce77a67
u02-s012-v008,question,choices[0],4,4,2d0ba250dbdb3e61c40f6500fcb6cd35f793a14e94bacab7197ab693092f3521
u02-s012-v008,question,choices[1],3,3,a5d116fd4fec2d71c792aef02582a757260da97281ccd1f6043bd0aab41cc932
u02-s012-v008,question,choices[2],3,3,88a09c48f589386b2d18d8be987cffe6a938c9e22314f3542082f7f6243efdb5
u02-s012-v008,question,choices[3],3,3,5132a20379415fe98f3a0700afc2a901e9b01af839b5454a8659152f0782c223
u02-s012-v008,question,explanation,47,94,1f913318b987ee5c85507d7217cb4d3720ccf29bd71c605b6b7ac8392a8330a4
u02-s012-v008,question,steps[0],7,11,97989bdda1eb0ea82641e5794b953372dc4adc9f0937293cf444467fe5f21ab9
u02-s012-v008,question,steps[1],19,26,ca9c4fd8f6969b6bdfd301ef91e5ce00cc60eddfd6aaeb4c4431a20d71d82acd
u02-s012-v008,question,optionAnalysis[0].choice,4,4,2d0ba250dbdb3e61c40f6500fcb6cd35f793a14e94bacab7197ab693092f3521
u02-s012-v008,question,optionAnalysis[0].reason,5,15,f1a241f50fd69e3dac1611cce3f5f6026c6ca39ecf681d7b64209e20fa0ffac1
u02-s012-v008,question,optionAnalysis[1].choice,3,3,a5d116fd4fec2d71c792aef02582a757260da97281ccd1f6043bd0aab41cc932
u02-s012-v008,question,optionAnalysis[1].reason,5,15,d94f2b792bbe95f53e62b221fa0129564cae5faa9dd8f234c3dcc5f3ffd039bb
u02-s012-v008,question,optionAnalysis[2].choice,3,3,88a09c48f589386b2d18d8be987cffe6a938c9e22314f3542082f7f6243efdb5
u02-s012-v008,question,optionAnalysis[2].reason,5,15,0eb88446b39cff8f02f7f00063963f47c14904f29b42561e93db7f6fed5c2368
u02-s012-v008,question,optionAnalysis[3].choice,3,3,5132a20379415fe98f3a0700afc2a901e9b01af839b5454a8659152f0782c223
u02-s012-v008,question,optionAnalysis[3].reason,6,12,2f6726a36d49f279b7e4b072d83de48d197e6f06b8848bf03bf7f21b12598f50
u02-s012-v008,question,commonMistake,18,54,444179473b6f8054aa6e5350a5808fae5a363cd047d3b18131ce6a8ae2e1d46a
u02-s012-v008,question,concept,16,48,6f636794ef06c47e99b0b5cb9965dfbc26823da502840db784bfd8ffc686ad92
u02-s012-v008,question,tags[0],3,9,fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667
u02-s012-v008,question,tags[1],7,21,8ca813d66d311e6d54932e4be02f5f194cda3049eef0102c60063b9e1791cab8
u02-s012-v008,question,tags[2],8,8,d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb
u02-s012-v008,question,estimatedTimeSec,2,2,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9
u02-s012-v008,question,prerequisiteSkillIds[0],21,21,b97edefce07bf8907bdb22975ca63120b07231b12a448d21443236b4df7862f1
u02-s012-v008,question,authoringIntent,11,33,23eab72fa0fe812e7167b8deae884b61c2df0ba3eee3dc5a08af087ba0395d53
u02-s012-v008,question,reviewStatus,22,22,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb
u02-s012-v008,question,contentSha256,64,64,9c98fcac3154f9b9bd2a4033be5fce68109aa4816bb3d44e3ceab9941afc4e66
u02-s012-v008,question,contentAuthority,25,25,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e
u02-s012-v009,question,questionId,13,13,375d5204e5cda1cc0a19aab362347e0df5ae1255cf4302d9dd2249427369b897
u02-s012-v009,question,unitId,3,3,95b6504a8bd60df3a9a19ef2c504ac03429b325e9b81f0d701d07bdf6def6afb
u02-s012-v009,question,topicId,16,16,66e703817676a7ab7aa5a3dd6de79c75ae4590ebd2b1cf827c0f3445df800ee6
u02-s012-v009,question,skillId,31,31,fb5a8839ea0502fb3bba0d84228e947652ca7b95fc68afd5710256ddd2bf76c0
u02-s012-v009,question,difficulty,8,8,d21f85ea38166303ce58e06134b5cc4a5c900c409ab2a500ff7c9225109a09bb
u02-s012-v009,question,type,2,2,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936
u02-s012-v009,question,visualMode,9,9,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015
u02-s012-v009,question,sourceScope,19,19,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346
u02-s012-v009,question,text,40,64,7762e14901209d901a2766710cc01c1e77dab455f5ff1b490ee05929ccb11169
